time,subject
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-08,Education
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,other
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Foreign Affairs
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Health care
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Labour
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Environment
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Agriculture
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Social Affairs
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Economy
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Infrastructure
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Education
2011-02-09,Energy
2011-02-09,Energy
2011-02-09,Energy
2011-02-09,Energy
2011-02-09,Energy
2011-02-09,Energy
2011-02-09,Energy
2011-02-09,Energy
2011-02-10,Agriculture
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Economy
2011-02-10,Education
2011-02-10,Education
2011-02-10,Education
2011-02-10,Education
2011-02-10,Education
2011-02-10,Education
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Environment
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-10,Culture
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Infrastructure
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-11,Health care
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Education
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Infrastructure
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Immigration
2011-02-22,Economy
2011-02-22,Economy
2011-02-22,Economy
2011-02-22,Economy
2011-02-22,Economy
2011-02-22,Economy
2011-02-22,Economy
2011-02-22,Economy
2011-02-22,Economy
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-22,Justice
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
2011-02-23,other
